ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16	34	-0.684932664901157	-1.8055881743361	0.00115536926970576	0.00825718037707148	0.00551929179540755	843	tags=56%, list=12%, signal=49%	ACTN1/COL6A2/ACTC1/FEZ1/ANXA6/AOC3/PYGM/NPTX2/FBN1/COL4A1/CNN1/CAVIN3/COL4A2/COL1A2/COL18A1/COL3A1/BGN/COL6A3/COL1A1
LEE_NEURAL_CREST_STEM_CELL_UP	LEE_NEURAL_CREST_STEM_CELL_UP	39	-0.651166276678985	-1.7651901309607	0.00116136312312327	0.00827471225225332	0.00553101050935474	1317	tags=56%, list=19%, signal=46%	CDH6/CEBPD/DCN/AP1S2/AKR1C1/ELK3/BCHE/SNAP25/DLC1/DPYD/COL14A1/EDNRA/ANXA1/GYPC/COL1A2/COL3A1/BGN/FAP/DACT1/CDH19/ADGRG6/CHGA
VANHARANTA_UTERINE_FIBROID_UP	VANHARANTA_UTERINE_FIBROID_UP	15	-0.784772130170133	-1.78841158352133	0.00118844658774451	0.00839093557570669	0.00560869688730434	672	tags=47%, list=10%, signal=42%	EDNRA/COL5A2/COL4A1/COL4A2/COL3A1/COL1A1/PLP1
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	53	-0.625371988044509	-1.76956610998333	0.00118709251713326	0.00839093557570669	0.00560869688730434	908	tags=49%, list=13%, signal=43%	CCND3/ACTN4/COL4A6/COL5A3/ACTB/CAV1/BIRC3/CCND2/CAV2/ACTN1/COL6A2/COL6A1/COL4A4/COL5A2/COL4A1/FLNA/COL4A2/COL5A1/VAV3/COL1A2/COL3A1/COL6A3/PIK3CG/COMP/COL1A1/COL11A1
BROWNE_HCMV_INFECTION_48HR_DN	BROWNE_HCMV_INFECTION_48HR_DN	124	-0.506835674354725	-1.57973698074036	0.00118426553865392	0.00839093557570669	0.00560869688730434	1068	tags=28%, list=15%, signal=24%	ENPP1/CFH/ECM2/BCHE/BTN3A2/FBLN5/CSRP2/DDR2/DTNA/EFEMP1/DOK1/COL6A2/CELF2/CAVIN1/COL6A1/ANXA2/CHST3/CXCL12/SOCS3/CACNA1C/FLNA/EFEMP2/FCMR/COL16A1/ADAMTS2/EMP3/FAP/C3AR1/TRAF3IP3/CORO1A/ACHE/NTRK2/COL11A1/PLP1/ETV1
DOUGLAS_BMI1_TARGETS_UP	DOUGLAS_BMI1_TARGETS_UP	156	-0.488598093923756	-1.55049196503756	0.00119943506406778	0.00844301127929637	0.00564350550119398	1077	tags=34%, list=15%, signal=29%	CHEK1/B4GALT5/CDON/B4GALNT3/SLC7A3/APLP1/DKK3/CDK14/EFNB1/C15orf39/ELN/DLX5/CLIC4/EDIL3/APCDD1/CACNB3/ANKRD29/CERCAM/FAM135A/COL6A2/CDH23/CACHD1/FAM83D/ANKDD1A/EFHD1/CERS1/COL6A1/CMTM7/DLG4/FHL3/ECM1/GSC/CABLES1/COL4A1/CCDC3/DCHS1/ANGPTL2/CXCL14/COL4A2/IL27RA/F2R/ATP1B1/ADGRA2/COL16A1/COL5A1/BOC/BGN/ADA/CORO1A/CTSC/BMP7/ADA2/CPXM1
IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	151	-0.484742380504255	-1.52953900399715	0.00121059259954748	0.00849596067610347	0.00567889811199133	1157	tags=27%, list=17%, signal=23%	AGPS/CSGALNACT2/AP1S2/ALDH1A1/ABCA9/ASAP1/ASF1B/CKLF/ABR/CDC25B/DRAM1/ANKRD22/EHD2/ANXA2/F13A1/DOK3/CTSG/BIRC5/CASP1/CPNE8/COL5A1/DOCK10/CLEC12A/FGL2/CYBB/CX3CR1/CTSB/EVI2A/CD33/C1orf162/CTSC/CCR2/CSF2RB/CCR1/STX11/CD300A/CLEC10A/FCGR1A/LY86/FCGR2B/CTSS
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	RASHI_RESPONSE_TO_IONIZING_RADIATION_6	29	-0.696698206248033	-1.7922373982095	0.00121603446411886	0.00850860042708317	0.00568734681611216	378	tags=34%, list=5%, signal=33%	CSF2RA/EMP3/EVI2A/CXCR4/CCL5/CXCL9/CD48/CCR2/FERMT3/FCGR2B
BERENJENO_TRANSFORMED_BY_RHOA_DN	BERENJENO_TRANSFORMED_BY_RHOA_DN	106	-0.527506606590368	-1.61295928304072	0.00123512488128439	0.00861637864943766	0.00575938829167646	1410	tags=37%, list=20%, signal=30%	CYP1B1/CPQ/FKBP7/AKAP12/DCN/DKK3/ALDH1A1/FKBP10/ACTB/CDK14/AMOT/CTSA/ELAVL2/CAV1/CSRP2/COPZ2/CSRP1/CDO1/EBF1/COL6A2/DNM1/CELF2/ANXA6/AOC3/CCDC80/ARHGEF25/CXCL12/CX3CL1/BHLHE40/F2R/COL5A1/COL1A2/CAPN6/PTPRCAP/FSCN1/C1R/COL6A3/AEBP1/COL1A1
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	64	-0.592781820159965	-1.71977759325684	0.00124211853550974	0.0086393780282329	0.00577476161245754	1440	tags=47%, list=21%, signal=38%	ACSS3/ARNT/CAP2/CDON/FERMT2/DCN/CLIP4/CSGALNACT2/AP1S2/CALD1/DSE/CFL2/FBXL7/DPYSL3/CAV1/ARMCX1/DDR2/EFEMP1/DPYD/CELF2/CCDC80/CERK/AJUBA/DOCK11/C1S/BNC2/COL8A1/CPVL/GSDME/CTSK
RICKMAN_METASTASIS_DN	RICKMAN_METASTASIS_DN	68	-0.566385938092498	-1.64917944619061	0.00130592610764438	0.00905622941710655	0.00605339479539046	1583	tags=44%, list=23%, signal=34%	ACTR3/ATP6V1B2/BAK1/ARPC5/DUSP7/CAMK2D/CDCP1/BICD2/AKIRIN2/C15orf39/FAM53B/EHBP1L1/DST/CORO1C/AVPI1/CASP1/ADCY7/MYO1G/DSC3/ATP2B4/ALS2CL/CD177/GNLY/C1orf162/ADAMTSL4/FCER1G/AHNAK2/DOK2/CD300LF/CAPG
LEI_MYB_TARGETS	LEI_MYB_TARGETS	105	-0.531726091724958	-1.61965802411212	0.00133218516002336	0.00921099620998402	0.00615684452654833	1135	tags=33%, list=16%, signal=28%	CRYAB/AKR1C1/ATP2A3/CLEC11A/CLIC4/CAV1/DST/DNAJB1/CCND2/CD59/CDC25B/BTG1/AURKB/CEBPB/GATA3/CTSD/IL1B/ANXA2/EFNA3/ANXA1/ACTA2/BHLHE40/FHL2/DHRS2/CRIP2/COL1A2/AXL/CCL2/FAP/ADGRG6/COL6A3/COL17A1/CTSK/CLU/AHNAK2
BIDUS_METASTASIS_DN	BIDUS_METASTASIS_DN	47	-0.623671628652314	-1.7370896257655	0.00134438711750807	0.00925102710868644	0.00618360211215038	1279	tags=55%, list=18%, signal=46%	AMY2B/AKAP13/LINC01770/DAB2/APOL6/CHPF2/ACADS/ACACB/COX7A1/RNASEL/CD34/AQP1/FBXO32/EVA1B/CLEC11A/ENG/ACTN1/CNRIP1/DOK1/F13A1/ATP8B4/GYPC/AHR/CKMT2/CORO1A/CLU
BENPORATH_PRC2_TARGETS	BENPORATH_PRC2_TARGETS	116	-0.508516862026634	-1.57058470727996	0.00134589183438314	0.00925102710868644	0.00618360211215038	1388	tags=50%, list=20%, signal=41%	ATOH8/DACH1/ESAM/CLEC14A/DLL4/CNTFR/COL4A6/EPHA5/FAM89A/CDKN2C/ESPN/CD34/ADRA1A/ADRA2A/PTPRU/ADCY4/EVA1C/BMP8A/HLX/DNAJC22/DUSP4/BTG2/GIMAP5/ZMYND15/ADGRL3/CNRIP1/CXCL16/CDH23/CHRD/FEZ1/COL27A1/FLI1/GATA3/FAM81A/GSC/ARHGAP20/EFNA3/CHODL/LAYN/EGR3/CXCL14/ADAP2/HS3ST3B1/F2R/BHLHE41/DKK1/DSC3/ABTB2/DUOXA1/CD8A/KCNA3/COMP/CEMIP/NTRK2/CRLF1/GPAT3/CHRDL2/RBP4
XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN	XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN	15	-0.78030620107486	-1.77823420971036	0.00137859611492231	0.00944803261165231	0.00631528518149315	895	tags=47%, list=13%, signal=41%	FAXDC2/ADAMTS9/DLEU2/CASP1/CD53/ABCA1/FCER1G
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	33	-0.670435770203943	-1.7655044950729	0.00141071766342931	0.00963990403343361	0.00644353651132378	1738	tags=64%, list=25%, signal=48%	CDKN3/TROAP/CD81/CKS1B/ARHGAP11A/DLGAP5/CDC45/CDK1/BCL6/DUSP1/KIF2C/AURKB/CCN2/ACTA2/CDC20/COL16A1/DEPP1/COL1A2/DCLK1/FSCN1/COL6A3
MORI_MATURE_B_LYMPHOCYTE_UP	MORI_MATURE_B_LYMPHOCYTE_UP	22	-0.735479069733065	-1.7943811872804	0.00144127333529176	0.00981998771013656	0.00656390863763379	663	tags=41%, list=9%, signal=37%	ETS1/ADCY7/CD83/EBI3/NCF4/ABCA1/CD74/CTSS/APOE
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	43	-0.625260202135766	-1.7213200185037	0.00147364030470326	0.00998250824441816	0.00667254115024505	1537	tags=53%, list=22%, signal=42%	ATF3/ADCY9/DGKZ/CAMK2D/ETS2/CALD1/ATP2A3/ADCY4/ACTB/CORIN/ADCY2/CACNB3/ACTC1/ADCY5/IL1B/ADM/CNN1/ACTA2/ARRB2/ADCY3/ADCY7/ACKR3/ACTA1
SENESE_HDAC1_TARGETS_DN	SENESE_HDAC1_TARGETS_DN	79	-0.558411998348517	-1.65812478980293	0.00147366938139678	0.00998250824441816	0.00667254115024505	1289	tags=39%, list=18%, signal=32%	FKBP7/APLP1/CDC42EP3/DKK3/CNPY4/ASS1/CYS1/EDIL3/CSRP2/ALOX5/BMP4/DOK1/EBF1/ABCC3/CAVIN1/FBLN1/ARHGEF40/CNN1/EFEMP2/F2R/COL16A1/DHRS2/COL5A1/BNC2/C11orf96/COL3A1/EPHB2/CSDC2/CRISPLD1/COL1A1/COL11A1
MA_RAT_AGING_DN	MA_RAT_AGING_DN	52	-0.616464269132964	-1.74062771381669	0.00147853402142938	0.009986514474221	0.00667521900760938	987	tags=65%, list=14%, signal=57%	ELN/CAV1/DNAJB1/CSRP1/EGR1/BTG1/COL6A2/FCGRT/CEBPB/COL15A1/CCDC80/F13A1/FBN1/FHL1/DES/COL4A1/ACTG2/CNN1/FLNA/CAVIN3/ACTA2/CD83/COL1A2/COL18A1/COL3A1/BGN/CSF1R/CPZ/CCN3/C1QB/COL1A1/CRIP1/CCL21/APOC1
BURTON_ADIPOGENESIS_PEAK_AT_0HR	BURTON_ADIPOGENESIS_PEAK_AT_0HR	18	-0.757612934702507	-1.78141122122822	0.00150563294869344	0.0100821323813655	0.00673913224509445	502	tags=56%, list=7%, signal=52%	CRYAB/ASAP1/ACTA2/CSF1/COL8A1/APBB1IP/CCN3/RASL11B/CTSK/COL11A1
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	122	-0.509739376189495	-1.58385085758708	0.00150264880947021	0.0100821323813655	0.00673913224509445	1593	tags=45%, list=23%, signal=35%	E2F1/BUB1/CKS1B/CHAF1B/CENPU/DLGAP5/GTSE1/CTPS1/CISH/CDCA4/CDC45/CDCA8/B4GALNT3/CDK1/C1orf216/AKAP12/CDKN2C/KIF4A/DAAM2/CDC7/CIT/KIF2C/ASAP1/CTSA/CLIC4/CDCA7/BIRC3/ACTN1/CDC25B/EBF1/CCN1/DNM1/FAM83D/ACSF2/FBLN2/ANXA6/COL15A1/COL5A2/FILIP1L/ARRB2/BIRC5/COL4A2/ABI3BP/COL18A1/SH2D2A/ADAM19/ARHGAP30/CA2/ARHGAP15/ENO2/FABP3/FERMT3/NTRK2/CXCL1/CAPG
YANG_BCL3_TARGETS_UP	YANG_BCL3_TARGETS_UP	108	-0.514944726828608	-1.57741245507485	0.00150398873914412	0.0100821323813655	0.00673913224509445	1613	tags=47%, list=23%, signal=37%	AXIN2/E2F1/BUB1/CCNE2/ASCC3/CENPI/ARHGAP11A/NMI/DLGAP5/CDK1/AKAP12/DGAT2/CDKN2C/BACE2/EPB41L3/KIF2C/ACOT1/PPARGC1A/CLMP/CKLF/ELAVL2/CALCRL/CMPK2/TCEAL5/FAXDC2/CCND2/EPHA3/CEACAM1/A2M/CDO1/AURKB/FAM83D/ABCC9/EDNRB/CDC20/NR1D1/CA4/CLDN11/AGPAT4/ANGPTL4/FGL2/CCL2/CKMT2/CP/RTP4/C1R/CPZ/ABCA1/CTSC/FABP3/CD68
MARTINEZ_RB1_TARGETS_UP	MARTINEZ_RB1_TARGETS_UP	196	-0.464044845760199	-1.49872971860976	0.00153207763702623	0.010229901250658	0.00683790440104339	1139	tags=26%, list=16%, signal=22%	CALD1/CFL2/ACTB/BMERB1/AQP1/EFNB1/AMD1/BACH2/DPYSL3/DNAJB1/CLDN5/CCND2/CAV2/CAMK4/CEACAM1/CD59/DRAM1/ABCC5/COL6A2/CCN1/CFD/EML5/CELF2/FBLN2/LRRC8C/C1orf54/FBLN1/BMP1/FGF7/ANGPTL2/FHL2/CA4/CLDN11/CAPN6/CDH3/FGL2/CYP4B1/TRBV28/CP/RTP4/FSCN1/CX3CR1/CTSB/C1QB/RASL11B/ACTA1/CD74/COL1A1/TENM4/APOC2
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	387	-0.411975406946433	-1.38538383812941	0.00157913576355971	0.0105140748701967	0.00702785267093302	1113	tags=17%, list=16%, signal=15%	ADAMTSL3/ACTB/F5/PPARGC1A/FBXL7/CTSA/FBXO32/COL7A1/FBXO41/CHRDL1/BIRC3/ADAMTS10/COPZ2/CD59/ADAMTS3/ADAMTS9/CPM/AREG/BMP4/CD109/CBX2/CCN1/AURKB/ADAMTS12/GATA3/EIF5A2/APOL1/ADAMTSL2/FBXO17/B3GNT9/ADAMTS5/FBN1/SOCS3/ARRB2/CDC20/BIRC5/CSF1/CTSZ/ASB2/CDKN2A/TUBB3/CDH2/CCDC8/ADAMTS2/FBXL22/B3GNT7/GFPT2/ADAMTS4/ANK2/CP/C4A/ALPL/ADAMTSL1/FAM20A/ADAMTSL4/CTSC/BST1/ESR1/CD52/C3/APOE/CFTR/CHGB/AGBL1
RAMALHO_STEMNESS_DN	RAMALHO_STEMNESS_DN	22	-0.733832533175171	-1.79036405838409	0.00160290699809829	0.0106118800412343	0.00709322792657777	1236	tags=68%, list=18%, signal=56%	CEBPD/CYFIP2/ACVRL1/ABR/EFHD1/BMP1/CLEC4A/CSF1R/CTSB/CORO1A/EVI2A/CD53/LY86/CTSS/CD68
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	86	-0.538494434317772	-1.61608165168293	0.00159984930966703	0.0106118800412343	0.00709322792657777	1305	tags=42%, list=19%, signal=34%	COL4A6/ETV5/EPS8/EPB41L3/AKR1C1/CDK14/CFH/DAPK2/CHL1/DPYSL3/CHRDL1/CSRP1/ACTN1/BTG1/CDO1/DDR2/EFEMP1/FEZ1/FBLN2/EDNRA/FBLN1/CCN2/ADM/ACTA2/GNAO1/FGL2/C1R/EPHB2/AEBP1/ENO2/COMP/NTRK2/CRIP1/PLP1/CHGB/CCN5
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	16	-0.793117807730419	-1.8257148031407	0.00161709201578057	0.0106755481380768	0.00713578516627525	394	tags=38%, list=6%, signal=35%	CD28/CTLA4/CD3D/CARD11/CD8A/CD4
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	57	-0.607301878379554	-1.734102850636	0.00164089536579444	0.0108021759714412	0.00722042616112365	1155	tags=49%, list=17%, signal=41%	DKK3/ACTB/AQP1/DAPK2/FES/ELN/DLC1/CMPK2/ELOVL4/COL4A3/COL9A1/COL5A2/CSF1/ADCY3/ADCY7/ABI3BP/BOC/CFB/CAPN6/FJX1/COL3A1/BGN/CP/RTP4/CD2/FCGR3A/C3/CCN5
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	21	-0.729655686093688	-1.7725102506511	0.00166653077139794	0.0109401191369578	0.00731263058768346	881	tags=76%, list=13%, signal=67%	FAS/CEMIP2/CASP4/BIRC3/ZMYND15/EGR1/BTG1/CXCL16/ABCB1/CD40/EGR2/EGR3/CSF1/CCL3/STX11/CCRL2
CHEBOTAEV_GR_TARGETS_DN	CHEBOTAEV_GR_TARGETS_DN	33	-0.665491421481594	-1.75248420247745	0.00171033197825877	0.0111962068156604	0.00748380556018285	1358	tags=55%, list=19%, signal=44%	ANKRD6/DNAJC6/DPY19L1/FKBP10/ATP6V1C2/CLEC11A/ELAVL2/COTL1/LRP4/CNTN1/FCGBP/CXCL12/EFEMP2/VAV3/COL1A2/CFB/GPAT3/DAB1
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	27	-0.714601206604496	-1.81547919644919	0.00178532531818242	0.0116544839904813	0.00779012870385979	865	tags=74%, list=12%, signal=65%	COL4A6/COL5A3/DCN/LRP4/COL4A3/COL6A2/COL6A1/COL4A4/COL9A1/COL5A2/COL4A1/COL4A2/COL5A1/COL1A2/COL3A1/BGN/ASPN/COL6A3/COMP/COL1A1
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	34	-0.672269970703054	-1.77220735886189	0.00179496453115304	0.0116637962328281	0.00779635322366365	941	tags=53%, list=13%, signal=46%	HLX/BIRC3/CD59/ALOX5/AREG/BCL11A/CD40/CD200/IL1B/CLEC2B/ADAM8/CYTIP/ADAM28/ADGRG6/EVI2A/CXCL1/CCL19/CXCL2
BASSO_HAIRY_CELL_LEUKEMIA_UP	BASSO_HAIRY_CELL_LEUKEMIA_UP	24	-0.701220005226726	-1.73194280739445	0.00179673369440227	0.0116637962328281	0.00779635322366365	1588	tags=67%, list=23%, signal=52%	FGFR1/ADCY9/B2M/FGF2/ACTB/BMERB1/DLC1/DST/ENG/DPYD/EPB41L2/ANXA1/ARRB2/CPVL/AIF1/LILRB2
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	26	-0.69667060503855	-1.75104011772003	0.00183474400775818	0.0118775533133819	0.00793923343785724	669	tags=62%, list=10%, signal=56%	CCNE2/ASPM/DDX60/FAR2/PRR11/EPB41L3/B3GALNT1/COL10A1/COL5A2/FBN1/COL1A2/COL3A1/COL1A1/CTHRC1/COL11A1/CPB1
WP_EBOLA_VIRUS_INFECTION_IN_HOST	WP_EBOLA_VIRUS_INFECTION_IN_HOST	31	-0.686396305609525	-1.78915651133541	0.00190055916922643	0.0122696319847573	0.00820130795909281	1577	tags=55%, list=23%, signal=43%	BST2/DAB2IP/ADAM17/ACTN4/CLTCL1/ACTB/CAV1/CTSL/CAV2/ACTN1/ICAM2/SOCS3/FLNA/AXL/CTSB/CD300A/CLEC10A
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	17	-0.779093775755221	-1.81701252889567	0.00192741489532586	0.012374639039496	0.00827149712164134	881	tags=47%, list=13%, signal=41%	BIRC3/COL4A3/FHL1/DBNDD2/CD2/ABCA1/CAPG/RBP4
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	20	-0.748633836230939	-1.80056028888143	0.00192617538869347	0.012374639039496	0.00827149712164134	1105	tags=65%, list=16%, signal=55%	ADCY4/ADCY2/ADCY5/ADCY3/ADCY7/CD3G/CD247/SYK/FGR/FCGR2A/FCGR3A/IGLV1-44/FCGR1A
SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	21	-0.72595875952689	-1.76352952130101	0.00193750583215637	0.0124053455609573	0.00829202207619337	1277	tags=71%, list=18%, signal=59%	COL5A3/CEBPD/CDKN2C/FBLN5/CACNB3/CSRP1/FBLN2/COL5A2/FBN1/CCN2/CXCL12/ATP1B1/BGN/COL1A1/CCN5
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	37	-0.650957688807734	-1.74611237610417	0.00196632847667103	0.0125212797002185	0.00836951515668953	1139	tags=57%, list=16%, signal=48%	CALD1/CFH/CLIC4/DPYSL3/ELAVL2/DUSP4/CCND2/FEZ1/FLI1/COL5A2/APOBEC3G/COL5A1/EMP3/SH2D2A/ARHGAP25/CDH11/ARL4C/ARHGDIB/CLDN1/HRH1/CPS1
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	37	-0.650652259374118	-1.74529309994654	0.00196632847667103	0.0125212797002185	0.00836951515668953	621	tags=59%, list=9%, signal=54%	ATF3/ACAA2/BAK1/AGPAT2/CD34/BTN3A3/CTSH/ADGRE5/COL5A2/ICAM2/SOCS3/C1S/CCL4/COL3A1/C1R/C4A/ARID5A/CCR7/COL6A3/FCER1G/DUSP2/CSF2RB
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	32	-0.661197827962677	-1.73399318839915	0.00201267445573299	0.0127482289458785	0.00852121332147994	1236	tags=66%, list=18%, signal=54%	CEBPD/BCL6/CALD1/AMD1/ELF1/AOPEP/BTG2/AREG/CCN1/DNAJB5/CEBPB/CHST3/CCN2/FHL1/CNN1/CD163/DEPP1/CYP4B1/ACTA1/CSDC2/CLU
STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP	STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP	24	-0.698834090581008	-1.72604983845616	0.0020128782546124	0.0127482289458785	0.00852121332147994	980	tags=42%, list=14%, signal=36%	EVA1C/TSPAN5/AREG/ARHGEF28/SOCS3/DIO2/FHL2/CP/CLDN1/CR1
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	84	-0.544041358912911	-1.6247040432467	0.00203589518290395	0.0128591541687744	0.00859535832554611	1562	tags=43%, list=22%, signal=34%	CD81/BRCA2/CAVIN2/CDIP1/CEP68/CPQ/AGPAT2/EGFL7/CDC14A/CYFIP2/CDC42EP3/CD34/F5/SLC7A6/FCHSD2/CNTLN/CENPW/CELF2/EPB41L2/CCDC69/CMTM7/F13A1/ATP8B4/RCSD1/ACAP1/DOCK10/ARPC1B/PTPRCAP/ARHGAP30/CD27/DOCK2/SYK/ARHGAP15/CTSC/DUSP2/CAPG
REACTOME_PARASITE_INFECTION	REACTOME_PARASITE_INFECTION	32	-0.659517229415869	-1.72958581392005	0.00206267815482981	0.0129932044416099	0.008684960651915	409	tags=50%, list=6%, signal=47%	ACTR3/ARPC5/ARPC2/CYFIP2/ACTB/ELMO1/VAV3/WIPF3/ARPC1B/CD3G/BTK/CD247/SYK/FGR/FCGR3A/IGLV1-44
ELVIDGE_HYPOXIA_UP	ELVIDGE_HYPOXIA_UP	55	-0.593396040612362	-1.68877496618379	0.00214405008235614	0.0134694759206083	0.00900331160785657	1262	tags=44%, list=18%, signal=36%	AKAP12/ALDOC/DUSP1/ELF3/CAV1/DST/CSRP2/CD59/EGR1/DTNA/CCN1/DPYSL2/CAVIN1/EGLN3/EFNA3/ADM/BHLHE40/ANGPTL4/CXCR4/ADGRE2/ENO2/AHNAK2/CEMIP/CCN5
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	104	-0.518799454693036	-1.58284369209571	0.00217504788036848	0.0135911414342811	0.00908463567257761	1316	tags=29%, list=19%, signal=24%	CDC14A/ARHGEF15/ERF/DCN/EPS8/EMID1/DAPK2/ATP10D/CTSL/FAXDC2/CLDN5/COTL1/CPM/EFEMP1/EDNRA/FBN1/ANGPTL2/CSF1/EFEMP2/F2R/ADCY7/ARPC1B/BGN/GPSM3/CLU/COL8A2/CR1/CTSS/APOC1/FGL1
ONDER_CDH1_TARGETS_2_DN	ONDER_CDH1_TARGETS_2_DN	143	-0.482167134261837	-1.51914319613036	0.00217223595090909	0.0135911414342811	0.00908463567257761	902	tags=29%, list=13%, signal=26%	DST/BIRC3/CCND2/FGD6/CEACAM1/FAM169A/TNFRSF25/FHOD3/AREG/CNTN1/FEZ1/IL1B/MREG/GRB14/ADAM8/CASP1/CD83/BHLHE41/CSTA/DEPP1/DSC3/ATP2B4/CDH3/ALS2CL/ARHGAP25/ARL4C/DAPP1/ARHGDIB/CORO1A/CA2/ADGRE2/COL17A1/SYK/CTSC/CLDN1/ANO1/CXCL1/C3/CXCL2/SLC5A1/APOC1/PTPRZ1
ONDER_CDH1_SIGNALING_VIA_CTNNB1	ONDER_CDH1_SIGNALING_VIA_CTNNB1	33	-0.657622075803611	-1.73176131478974	0.0021847231191488	0.0136151944785354	0.00910071328790688	922	tags=48%, list=13%, signal=42%	FBLN5/BIRC3/ACKR1/FBN1/ACTA2/CD83/DOCK10/COL1A2/BGN/CDH11/EPHB2/COL6A3/ARHGAP22/CXCL1/C3/CXCL2
HUANG_GATA2_TARGETS_UP	HUANG_GATA2_TARGETS_UP	46	-0.612618718931475	-1.70182201205176	0.00221663766571992	0.0137773463425198	0.00920909937269978	824	tags=37%, list=12%, signal=33%	FES/CLEC4E/BTG1/CD93/C1orf54/CMTM7/ANXA2/CERK/DOK3/ALOX5AP/DEPP1/CYTIP/EMP3/EVI2A/PIK3CG/FCGR2A/FCGR2B
WU_CELL_MIGRATION	WU_CELL_MIGRATION	60	-0.579516743444961	-1.66889453307655	0.00228218920447163	0.0141097253197095	0.00943126922705623	1262	tags=47%, list=18%, signal=39%	AKAP12/EPS8/DKK3/DTX4/FGF2/AKR1C1/DSE/CTSH/CSTB/EFEMP1/COL6A2/CCN1/EPB41L2/GATA3/FBLN1/COL4A1/COL4A2/COL18A1/CDH3/AXL/EMP3/CHST15/ARL4C/ARHGDIB/CLU/AHNAK2/CXCL1/CAPG
